Generation,Genome,Fitness
159,0,772.835420258719
159,1,323.62772487832
159,2,772.285449063683
159,3,773.653716893609
159,4,773.699512631399
159,5,774.85662078935
159,6,147.620880940965
159,7,774.054348073513
159,8,1.39716147050445
159,9,228.332154206634
159,10,6.48000027791418
159,11,6.48000027791418
159,12,0.762467122540028
159,13,3.75430642106708
159,14,148.138024119723
159,15,149.359643403777
159,16,125.915412873258
159,17,127.071833974644
159,18,6.72375766014717
159,19,7.70986864097384
159,20,118.323259050445
159,21,3.46792374518495
159,22,148.413440481455
159,23,149.664758082027
159,24,152.01618248111
159,25,151.739713049096
159,26,19.6833669921274
159,27,36.6043136208263
159,28,145.473550959708
159,29,150.578827381919
159,30,149.823929737535
159,31,149.891884107178
159,32,148.609179544289
159,33,149.170808682708
159,34,33.9249618547592
159,35,35.2018336750638
159,36,7.98616797758589
159,37,8.58976022946278
159,38,148.180181340428
159,39,149.76878611772
159,40,37.2351904309134
159,41,35.7331682829911
159,42,1.90018119218395
159,43,17.0304950283676
159,44,146.871280890248
159,45,149.066265215212
159,46,50.1392129169169
159,47,147.642304692552
159,48,-2.84987542603105
159,49,-3.48147812754283
159,50,90.9346821385646
159,51,90.9346821385646
159,52,4.67661613921272
159,53,-14.477965200141
159,54,-0.00273342132927752
159,55,96.3306424144613
159,56,2.33859444245347
159,57,83.0354487595055
159,58,-10.5321066289216
159,59,-1.61258692437558
159,60,-1.6056278268636
159,61,-0.000555936655151315
159,62,-9.42412431629475
159,63,-18.0531557754157
159,64,2.77019234391598
159,65,-2.17497368399047
159,66,4.71568752610724
159,67,49.539330568187
159,68,0.689876208549808
159,69,3.06733931430441
159,70,2.25444603526206
159,71,25.9429274037638
159,72,-5.9909443050398
159,73,-2.587225300148
159,74,13.0073510372843
159,75,-14.2576132652118
159,76,-14.2576132652118
159,77,0.275011826244523
159,78,-8.00890154370266
159,79,1.02788772838286
159,80,3.09915124512695
159,81,-5.31128884680889
159,82,-20.1383978087591
159,83,-19.554072195689
159,84,0
