Generation,Genome,Fitness
141,0,230.482046454011
141,1,323.792938596312
141,2,244.162096208057
141,3,235.423828972211
141,4,231.268714092857
141,5,323.214249726939
141,6,322.844221015994
141,7,116.352903617364
141,8,99.1032542087796
141,9,42.1743371103563
141,10,37.7052533132465
141,11,149.934340465754
141,12,143.392628527445
141,13,143.325469080397
141,14,235.029149880659
141,15,233.449156614139
141,16,236.094873883884
141,17,235.911929855762
141,18,127.533101499705
141,19,127.533101499705
141,20,232.133941874224
141,21,12.5750681191117
141,22,345.314590519946
141,23,242.053917368601
141,24,150.94577520715
141,25,143.845732727136
141,26,323.605140697792
141,27,234.37832407364
141,28,772.411169215624
141,29,235.281154634968
141,30,236.115836078192
141,31,238.259489429576
141,32,12.3781726999718
141,33,231.00432632014
141,34,237.445984019515
141,35,239.877693650082
141,36,129.629949320441
141,37,128.805875994929
141,38,235.665093265663
141,39,152.073326334207
141,40,124.687463096659
141,41,123.553122406424
141,42,8.56156828399192
141,43,5.3127056937211
141,44,231.897339534447
141,45,235.098029423633
141,46,355.535654170248
141,47,245.017636111656
141,48,-13.2423248708396
141,49,1.05072326798306
141,50,9.26561091918858E-05
141,51,0.186712646948081
141,52,-9.1730787078486
141,53,-9.1730787078486
141,54,-19.8931026962729
141,55,2.04439430744547
141,56,13.0039920826236
141,57,12.310723912287
141,58,34.5617162730257
141,59,-3.24387474865684
141,60,2.43023201810233
141,61,-14.9632244481723
141,62,10.9246107735922
141,63,-14.2697674152001
141,64,-15.0150183741477
141,65,40.9996418250023
141,66,-6.94895431030289
141,67,1.09009912464254
141,68,4.92290747612091
141,69,21.5180308220567
141,70,8.85131147501493
141,71,8.85131147501493
141,72,4.1841224774324
141,73,-16.8430169249047
141,74,-16.8430169249047
141,75,130.989863603292
141,76,7.83536208910219
141,77,1.63523941446155
141,78,0.0696361543477479
141,79,-8.47160299448593
141,80,-7.60250194032283
141,81,104.141546054747
141,82,-0.41540680034808
141,83,17.1443086789933
141,84,0
