Generation,Genome,Fitness
1,0,31.2328262329102
1,1,-1.08754057064652
1,2,-0.400252156890929
1,3,21.4488642811775
1,4,2.81459051370621
1,5,3.67524035274982
1,6,21.8416884541512
1,7,-6.10830818116665
1,8,2.30073019489646
1,9,3.42824439704418
1,10,9.81684082746506
1,11,9.16184878349304
1,12,-7.07814042270184
1,13,-5.17895543575287
1,14,9.04653310775757
1,15,7.26815968751907
1,16,9.32706606388092
1,17,13.2917477488518
1,18,-1.25048749521375
1,19,-1.88815042376518
1,20,22.2554333209991
1,21,13.4691315293312
1,22,16.0903839468956
1,23,19.2437195777893
1,24,10.0873528718948
1,25,0.835412219166756
1,26,13.6390274763107
1,27,12.4258820414543
1,28,-0.143002948723733
1,29,-6.49606105685234
1,30,-11.2772198617458
1,31,2.21916975080967
1,32,-0.780050894245505
1,33,-1.02555213309824
1,34,15.5930910408497
1,35,39.9861860275269
1,36,0.10185127495788
1,37,-2.55032745748758
1,38,-0.399972170591354
1,39,0.542822395451367
1,40,-3.9047969430685
1,41,-2.51652326434851
1,42,12.1600164324045
1,43,0.235600360203534
1,44,7.89096339046955
1,45,3.39067923277617
1,46,0.725566908717155
1,47,-0.000100599453844552
1,48,1.38056678697467
1,49,-6.52146479487419
1,50,2.35491098463535
1,51,-5.97601774334908
1,52,15.665392935276
1,53,4.55514974892139
1,54,-15.5062251091003
1,55,2.94505165144801
1,56,0.633131716400385
1,57,0.216058341320604
1,58,-0.252113508526236
1,59,0.0496765865245834
1,60,28.7644926309586
1,61,-1.21080683358014
1,62,0.426868597045541
1,63,-14.4284262657166
1,64,3.19453610479832
1,65,-14.3341780900955
1,66,-3.60849659889936
1,67,-12.0513113737106
1,68,0.350236139260232
1,69,-1.59355846792459
1,70,-3.82219044864178
1,71,15.8950300812721
1,72,-10.5825235247612
1,73,-1.73636422678828
1,74,1.15706280246377
1,75,8.828577876091
1,76,-11.0282329916954
1,77,-14.897087931633
1,78,-11.7523341178894
1,79,-8.50633580982685
1,80,-6.17514185607433
1,81,-9.55418801307678
1,82,-9.55418801307678
1,83,18.3829658031464
1,84,0
