Generation,Genome,Fitness0,0,-17.20761
0,1,-17.78866
0,2,-18.63692
0,3,-5.282962
0,4,-2.357775
0,5,-16.84317
0,6,-16.84317
0,7,-17.29338
0,8,38.04745
0,9,-19.95931
0,10,2.265091
0,11,2.265091
0,12,6.778753
0,13,-5.595494
0,14,-16.80479
0,15,-1.758466
0,16,4.742485
0,17,4.742485
0,18,67.80485
0,19,-19.25165
0,20,-10.66918
0,21,-0.3084402
0,22,-17.85948
0,23,-17.85948
0,24,13.85277
0,25,-19.72077
0,26,-11.44481
0,27,-16.63691
0,28,73.98204
0,29,-7.598757
0,30,-0.2481223
0,31,-17.17577
0,32,-0.7204005
0,33,-19.58597
0,34,12.94582
0,35,-19.78297
0,36,39.57528
0,37,4.221761
0,38,4.221761
0,39,36.67188
0,40,16.96846
0,41,-18.76447
0,42,-19.88527
0,43,-25.61893
0,44,-22.66245
0,45,-17.05462
0,46,-18.36361
0,47,-20.91529
0,48,-10.96137
0,49,18.03279
0,50,1.026354
0,51,37.63255
0,52,-12.63484
0,53,103.719
0,54,38.35418
0,55,-18.5158
0,56,-18.5158
0,57,100.0462
0,58,-16.4251
0,59,65.17151
0,60,-16.65629
0,61,-22.8329
0,62,-19.07978
0,63,-19.07978
0,64,-23.18876
0,65,3.066689
0,66,3.066689
0,67,-8.467754
0,68,-16.61201
0,69,-1.034427
0,70,19.14951
0,71,34.38506
0,72,-1.308642
0,73,-6.173697
0,74,-19.18716
0,75,-16.89596
0,76,-16.89596
0,77,0.9973782
0,78,0.9973782
0,79,-10.57035
0,80,-0.3342361
0,81,-17.53129
0,82,-16.7254
0,83,-19.54378
0,84,0
1,0,102.6599
1,1,99.92025
1,2,73.6766
1,3,67.33158
1,4,66.34776
1,5,39.72182
1,6,39.83752
1,7,37.58073
1,8,6.634893
1,9,6.634893
1,10,42.75485
1,11,-4.629396
1,12,38.87196
1,13,9.08802
1,14,39.47073
1,15,103.7617
1,16,26.73202
1,17,84.36802
1,18,39.34848
1,19,68.26491
1,20,101.6594
1,21,38.33562
1,22,7.035682
1,23,4.24644
1,24,4.24644
1,25,37.96824
1,26,7.826368
1,27,38.52306
1,28,9.13719
1,29,38.98864
1,30,-18.47926
1,31,-18.47926
1,32,9.62601
1,33,-19.98757
1,34,-19.98757
1,35,-22.58638
1,36,-21.25164
1,37,-16.90356
1,38,3.090042
1,39,3.090042
1,40,-17.64035
1,41,-17.30308
1,42,21.46591
1,43,21.46591
1,44,-14.6889
1,45,-17.93047
1,46,87.99625
1,47,95.82094
1,48,-10.56454
1,49,2.547095
1,50,-14.63316
1,51,-0.6551849
1,52,48.37244
1,53,-16.84939
1,54,-16.84939
1,55,2.268214
1,56,2.268214
1,57,-17.42975
1,58,9.521984
1,59,-19.00971
1,60,-19.00971
1,61,-13.32262
1,62,0.5528218
1,63,0.5528218
1,64,-9.095124
1,65,3.57352
1,66,3.57352
1,67,-10.27566
1,68,-0.3841472
1,69,-0.02843662
1,70,2.977038
1,71,3.69679
1,72,-4.093083
1,73,-20.13943
1,74,1.743095
1,75,1.743095
1,76,-18.64122
1,77,-11.58665
1,78,-0.4281047
1,79,-0.0284082
1,80,-17.03695
1,81,-18.46007
1,82,-19.0097
1,83,-0.4119852
1,84,0
2,0,107.5229
2,1,102.2291
2,2,101.8374
2,3,99.56436
2,4,96.09248
2,5,88.22111
2,6,84.45492
2,7,73.84118
2,8,-16.91676
2,9,-17.02061
2,10,41.15559
2,11,42.47655
2,12,24.68324
2,13,23.29695
2,14,6.718706
2,15,93.4911
2,16,-17.65843
2,17,-5.131254
2,18,-0.3635098
2,19,-20.80772
2,20,47.64552
2,21,36.77626
2,22,103.6173
2,23,91.22889
2,24,8.803631
2,25,47.57197
2,26,35.87735
2,27,86.14742
2,28,-21.53838
2,29,-18.07128
2,30,47.53126
2,31,9.432177
2,32,94.39878
2,33,-16.36527
2,34,103.6709
2,35,84.48357
2,36,16.2859
2,37,-8.849218
2,38,-21.4507
2,39,-18.26154
2,40,16.28707
2,41,-6.834522
2,42,103.4051
2,43,41.36761
2,44,44.90817
2,45,15.75345
2,46,84.45258
2,47,91.99764
2,48,-21.51059
2,49,-21.47068
2,50,-16.84306
2,51,-14.89928
2,52,72.8201
2,53,-18.7192
2,54,-16.723
2,55,-16.73038
2,56,-16.73038
2,57,-20.81076
2,58,6.786443
2,59,-12.49235
2,60,-0.6343236
2,61,85.65057
2,62,47.95374
2,63,98.48056
2,64,10.45938
2,65,-17.26421
