Generation,Genome,Fitness
0,0,-6.870616
0,1,-7.905148
0,2,-18.26338
0,3,-22.07232
0,4,-0.8754541
0,5,-7.803447
0,6,-16.37074
0,7,-10.31944
0,8,-0.7791076
0,9,-0.7791076
0,10,-17.28663
0,11,-16.49745
0,12,-20.13062
0,13,35.55912
0,14,-22.95507
0,15,-22.95507
0,16,-15.30326
0,17,-10.48577
0,18,58.29895
0,19,58.29895
0,20,-5.589299
0,21,-1.063294
0,22,-20.50474
0,23,-0.6730528
0,24,-18.45147
0,25,35.10789
0,26,29.70132
0,27,-17.70653
0,28,-17.70653
0,29,-21.58673
0,30,-9.560554
0,31,-16.70513
0,32,-16.70513
0,33,-0.7337825
0,34,-3.330416
0,35,-5.451177
0,36,0.09524281
0,37,-11.42385
0,38,-20.64916
0,39,-20.64916
0,40,3.204241
0,41,-35.34765
0,42,7.07462
0,43,36.34808
0,44,-37.87268
0,45,-31.04247
0,46,-7.684658
0,47,-17.33653
0,48,10.68052
0,49,-16.40612
0,50,-12.62292
0,51,-21.65866
0,52,-19.99405
0,53,-6.924395
0,54,0.001696794
0,55,0.001696794
0,56,-23.01399
0,57,-19.5331
0,58,-37.31792
0,59,-24.27045
0,60,25.61666
0,61,-19.48041
0,62,-17.05153
0,63,-20.52609
0,64,-20.52609
0,65,-18.51918
0,66,-19.45447
0,67,-20.39194
0,68,-12.26456
0,69,-2.46995
0,70,-0.175869
0,71,1.013163
0,72,1.013163
0,73,-13.03596
0,74,-11.49596
0,75,2.15673
0,76,0.7972384
0,77,0.7972384
0,78,63.77372
0,79,-14.45346
0,80,-16.80096
0,81,-21.38596
0,82,-0.1445718
0,83,-7.459723
0,84,0
1,0,65.06084
1,1,58.42096
1,2,58.42096
1,3,37.30241
1,4,35.29701
1,5,37.12733
1,6,39.3078
1,7,10.07248
1,8,0.09176752
1,9,-18.48867
1,10,-18.48867
1,11,-16.86645
1,12,-16.86645
1,13,41.61037
1,14,-5.506079
1,15,-5.506079
1,16,-16.92846
1,17,-16.92846
1,18,-4.484933
1,19,-27.18758
1,20,-21.0004
1,21,-21.0004
1,22,-9.367313
1,23,-20.84203
1,24,-20.84203
1,25,-5.956597
1,26,-5.956597
1,27,-18.50395
1,28,-25.20069
1,29,-6.919041
1,30,-6.919041
1,31,-61.8046
1,32,-21.22931
1,33,-21.22931
1,34,3.884695
1,35,57.59687
1,36,-4.640453
1,37,2.757525
1,38,-21.84494
1,39,-21.87744
1,40,-4.11295
1,41,-12.37157
1,42,8.005687
1,43,-1.056397
1,44,9.629331
1,45,-18.29471
1,46,-18.29471
1,47,71.89332
1,48,71.89332
1,49,-19.26637
1,50,-42.67463
1,51,-0.02853231
1,52,-0.02856798
1,53,-6.254419
1,54,-6.254419
1,55,-22.16977
1,56,0.2036883
1,57,0.2036883
1,58,2.147598
1,59,-16.88472
1,60,-30.23572
1,61,4.591624
1,62,-41.36325
1,63,-27.35909
1,64,20.61645
1,65,-40.07169
1,66,-0.846169
1,67,-0.846169
1,68,8.975674
1,69,4.876734
1,70,-11.04515
1,71,97.19785
1,72,-17.34129
1,73,-17.07737
1,74,85.00127
1,75,0.3999833
1,76,10.29292
1,77,-21.61
1,78,-17.7735
1,79,35.03263
1,80,43.94255
1,81,43.94255
1,82,-24.47248
1,83,2.05861
1,84,0
2,0,97.34387
2,1,85.38956
2,2,68.18454
2,3,68.18454
2,4,65.84531
2,5,58.18512
2,6,58.18512
2,7,54.08393
2,8,40.9623
2,9,80.08584
2,10,-17.05491
2,11,-9.133364
2,12,-17.01304
2,13,-17.01304
2,14,-17.22955
2,15,-17.22955
2,16,-0.008267379
2,17,-17.63076
2,18,-17.63076
2,19,80.80896
2,20,0.7117182
2,21,0.7117182
2,22,-16.73112
2,23,60.52201
2,24,94.42566
2,25,-16.81556
2,26,-40.58061
2,27,90.1629
2,28,-23.25444
2,29,97.5779
2,30,-7.776954
2,31,21.68641
2,32,34.18721
2,33,-10.39132
2,34,-22.05295
2,35,-2.001761
2,36,89.74735
2,37,-27.55658
2,38,-0.6649752
2,39,6.284095
2,40,-16.66894
2,41,-16.66894
2,42,-16.94215
2,43,88.93237
2,44,94.72386
2,45,-17.24685
2,46,-7.349712
2,47,0.1421831
2,48,-20.66825
2,49,-20.66825
2,50,-9.023973
2,51,-21.24439
2,52,-18.60473
2,53,0.3793652
2,54,-0.02851187
2,55,-20.55571
2,56,-0.7613417
2,57,8.088775
2,58,-4.684502
2,59,-8.546627
2,60,28.20796
2,61,-20.29035
2,62,-23.28867
2,63,37.73499
2,64,-21.87032
2,65,-21.87032
2,66,5.420858
2,67,3.537868
2,68,82.9987
2,69,-22.03246
2,70,-17.17016
2,71,-22.40171
2,72,4.880966
2,73,-7.717958
2,74,-7.717958
2,75,-7.059791
2,76,59.50821
2,77,48.18269
2,78,-19.06433
2,79,-17.2922
2,80,-17.2922
2,81,-24.81308
2,82,6.559451
2,83,4.461745
2,84,0
3,0,98.10622
3,1,97.01839
3,2,96.92307
3,3,94.64832
3,4,91.68242
3,5,90.92665
3,6,89.06967
3,7,84.90395
3,8,43.39615
3,9,94.55855
3,10,18.88087
3,11,102.5316
3,12,102.5316
3,13,3.319119
3,14,7.097506
3,15,-29.65762
3,16,6.392111
3,17,7.689544
3,18,84.49111
3,19,84.49111
3,20,28.39585
3,21,83.5543
3,22,50.26264
3,23,101.0538
3,24,101.0538
3,25,96.99369
3,26,-2.438022
3,27,-2.438022
3,28,28.97675
3,29,-36.27838
3,30,-17.0303
3,31,85.38616
3,32,89.41621
3,33,94.9381
3,34,86.67828
3,35,74.10978
3,36,6.207946
