Generation,Genome,Fitness
154,0,150.424861360465
154,1,324.876503189573
154,2,324.949497657069
154,3,324.949497657069
154,4,234.848365086288
154,5,147.996060181321
154,6,245.826263978646
154,7,331.759143519133
154,8,244.159758364582
154,9,146.982752604169
154,10,305.175151215977
154,11,306.365367064954
154,12,144.410371922396
154,13,145.252197389983
154,14,325.573884354467
154,15,324.286900069567
154,16,240.10733197655
154,17,251.042917816604
154,18,143.527880006461
154,19,144.592060475418
154,20,232.023385830231
154,21,231.20170510507
154,22,151.158590616914
154,23,149.483484038922
154,24,3.98628201502304
154,25,0.000102951232435429
154,26,228.73014910793
154,27,230.451801549641
154,28,146.943997473959
154,29,146.721613312485
154,30,240.48600864411
154,31,230.377857926085
154,32,240.365406999362
154,33,146.743597772736
154,34,234.852107310614
154,35,325.660366461469
154,36,230.278404574216
154,37,233.772930460872
154,38,1.25829162910156
154,39,0.00010299682642767
154,40,251.432652552717
154,41,324.474915866148
154,42,148.53724729745
154,43,253.127152246966
154,44,242.438031759727
154,45,244.590582923354
154,46,773.55979395082
154,47,775.688200151908
154,48,-7.29647944121794
154,49,-13.8536669340057
154,50,32.8507949006059
154,51,1.15383224773862
154,52,-18.5151952195571
154,53,-8.6102359985566
154,54,11.4277480272679
154,55,4.63085484151669
154,56,4.63085484151669
154,57,-7.593803861522
154,58,14.0301868804017
154,59,-2.65187961581123
154,60,0.00010299682642767
154,61,0.000102951232435429
154,62,0.00010299682642767
154,63,1.78395653214046
154,64,102.083543571515
154,65,-16.2577961372719
154,66,-2.22622490482088
154,67,0.32818793875766
154,68,16.4012217602961
154,69,-0.840145113170507
154,70,3.74316216444761
154,71,21.2049048876652
154,72,9.62343988272845
154,73,2.0038942637394
154,74,0.0532905579936767
154,75,-8.91341745682909
154,76,1.21127896953263
154,77,2.03860941931663
154,78,6.53377952490645
154,79,1.57282333764638
154,80,98.4453978279301
154,81,-18.6793633888905
154,82,-18.6793633888905
154,83,-7.92457390341606
154,84,0
