,Genome,Generation,Fitness
35,35,11,120.25021032286399
36,36,11,86.94592035911872
37,37,11,115.741021488071
38,38,11,93.7563241849271
39,39,11,139.178986894742
40,40,11,145.58551078122
41,41,11,143.779283646078
42,42,11,142.566965012123
43,43,11,142.394156554963
44,44,11,126.854543307253
45,45,11,126.854543307253
46,46,11,124.439539274633
47,47,11,123.170915393591
48,48,11,1.17967415148932
49,49,11,-5.735100188193471
50,50,11,-3.9301941015576203
51,51,11,1.74207429943165
52,52,11,-0.0971363070039359
53,53,11,-0.000236892700783642
54,54,11,1.5286713748174598
55,55,11,51.4399828257839
56,56,11,-14.4323974450795
57,57,11,-12.6710918741204
58,58,11,-0.431275460814915
59,59,11,-6.976985576814309
60,60,11,48.5780629744009
61,61,11,-0.548509599140559
62,62,11,-10.107902551958698
63,63,11,-0.6901127121896359
64,64,11,4.13539487273588
65,65,11,2.3570514737493102
66,66,11,73.1986101044084
67,67,11,1.15646148907041
68,68,11,-0.0988769533705636
69,69,11,34.6737809274863
70,70,11,-0.3868045816491161
71,71,11,0.0417137147032065
72,72,11,-13.574060566501698
73,73,11,-0.789171983771453
74,74,11,-0.5364280714005929
75,75,11,-15.601170211296802
76,76,11,-0.334776817633527
77,77,11,-0.00010299682642766999
78,78,11,1.8506675766176701
79,79,11,2.85350647681332
80,80,11,-19.790646515739
81,81,11,-11.6768635086141
82,82,11,-1.01294925388623
83,83,11,84.8359828220112
84,84,11,0.0
0,0,12,144.005603950464
1,1,12,145.31393334637102
2,2,12,145.259721729015
3,3,12,146.26675986320402
4,4,12,145.042141741436
5,5,12,145.710950833445
6,6,12,145.817498593428
7,7,12,146.34185012737302
8,8,12,141.478697263424
9,9,12,141.706467361422
10,10,12,142.844027803186
11,11,12,142.496407195786
12,12,12,31.1918773226791
13,13,12,23.0979738671594
14,14,12,34.448427342516496
15,15,12,23.8883948533955
16,16,12,139.148556987042
17,17,12,142.56760429725202
18,18,12,142.875730460419
19,19,12,143.398337862543
20,20,12,145.709640423606
21,21,12,145.321553908741
22,22,12,61.573613037978
23,23,12,61.3684346307128
24,24,12,139.981060889448
25,25,12,140.000970836224
26,26,12,141.851758492684
27,27,12,141.632538021411
28,28,12,15.1433124362172
29,29,12,20.3849400648068
30,30,12,21.9740696973887
31,31,12,22.7619178163998
32,32,12,143.205988061905
33,33,12,143.452989506917
34,34,12,145.891223538569
35,35,12,145.586197043823
36,36,12,18.2131501469686
37,37,12,42.215892160504296
38,38,12,141.742645058308
39,39,12,141.804393570673
40,40,12,54.5065807917983
41,41,12,139.829848347171
42,42,12,83.1884478119839
43,43,12,127.536757659182
44,44,12,147.2353309751
45,45,12,144.681773497543
46,46,12,62.11419549815229
47,47,12,89.78989838273229
48,48,12,4.76863976709207
49,49,12,0.00586051942373444
50,50,12,-0.9291451678529871
51,51,12,-1.9935270746331497
52,52,12,117.566083053923
53,53,12,-15.561239729234801
54,54,12,-19.0316593903598
55,55,12,8.9104185221525
56,56,12,23.684937678144603
57,57,12,-7.10705321512896
58,58,12,-8.08360560478927
59,59,12,-12.092785293094302
60,60,12,-19.4562686717715
61,61,12,32.6408643290166
62,62,12,-2.4707496704428102
63,63,12,-2.9304656507814997
64,64,12,-12.7177437173015
65,65,12,-3.6496410460512902
66,66,12,-8.28296760806752
67,67,12,-6.3742196505309705
68,68,12,0.17224159283499302
69,69,12,2.07372780361207
70,70,12,1.79265892502839
71,71,12,11.7711715989775
72,72,12,0.384196631540111
73,73,12,-12.817862351779802
74,74,12,8.75370232366035e-05
75,75,12,0.00010299682642766999
76,76,12,49.6765275401945
77,77,12,20.9825105942994
78,78,12,-4.64622000518063
79,79,12,-16.681955218575197
80,80,12,-9.82720530089539
81,81,12,-0.5635730819331679
82,82,12,12.100413330267598
83,83,12,-5.14495927181085
84,84,12,0.0
0,0,13,145.44144064746402
1,1,13,145.355170959789
2,2,13,142.87667592446002
3,3,13,144.916530766487
4,4,13,50.26889892332021
5,5,13,144.401489494956
6,6,13,146.51015309064502
7,7,13,144.98868528646202
8,8,13,145.977319592211
9,9,13,144.863931967782
10,10,13,2.9276950908891703
11,11,13,2.6471541542424504
12,12,13,140.13455648022
13,13,13,145.55994449275602
14,14,13,111.73632096257099
15,15,13,111.027391409445
16,16,13,97.70457080925149
17,17,13,10.4080559035342
18,18,13,10.6555658034225
19,19,13,10.6475956227571
20,20,13,-0.13983879124084803
21,21,13,0.132629013390911
22,22,13,26.940697896139604
23,23,13,27.287083121357103
24,24,13,128.19318106634398
25,25,13,145.016421110694
26,26,13,1.10705108917517
27,27,13,0.00010299682642766999
28,28,13,127.471893282763
29,29,13,53.2229892960048
30,30,13,0.581602479471769
31,31,13,0.524645234457267
32,32,13,2.29097377538559
33,33,13,-0.0592025758306249
34,34,13,141.506716317219
35,35,13,143.454101789681
36,36,13,2.0881370596293
37,37,13,-0.0966625216023687
38,38,13,3.60597039164595
39,39,13,0.0002161975881144
40,40,13,111.595541184271
41,41,13,107.30762591004299
42,42,13,149.918748207047
43,43,13,145.004986793169
44,44,13,126.285509621835
45,45,13,44.7121961036814
46,46,13,142.464542012882
47,47,13,143.651891451426
48,48,13,-14.1158489577866
49,49,13,-9.189387153559391
50,50,13,-1.4385189075310303
51,51,13,-6.2100183405050595
52,52,13,-12.109321155236099
53,53,13,-6.485318772209981
54,54,13,-17.72273173917
55,55,13,2.53625565205081
56,56,13,16.2141381297868
57,57,13,-19.840230785113
58,58,13,4.66446772908631
59,59,13,0.474938966023274
60,60,13,-2.65030403795417
61,61,13,-9.91739370746046
62,62,13,-7.605710981493731
63,63,13,-7.605710981493731
64,64,13,52.2677914753798
65,65,13,5.26020481716854
66,66,13,5.26020481716854
67,67,13,0.991323855001042
68,68,13,-17.313508599106502
69,69,13,0.0248737335822824
70,70,13,-18.398657679118102
71,71,13,5.09342148607968
72,72,13,-3.31853714813425
73,73,13,-0.528386905351594
74,74,13,-7.2700844295919005
75,75,13,0.7671203632332891
76,76,13,43.8980312327797
77,77,13,-1.0318943049309
78,78,13,-14.713676893315801
79,79,13,-15.7309438530635
80,80,13,-1.5059062995163301
81,81,13,-16.6570625430803
82,82,13,-19.0354028859103
83,83,13,-19.0354028859103
84,84,13,0.0
0,0,14,148.999725332053
1,1,14,148.789951366497
2,2,14,149.131227608295
3,3,14,145.565174393428
4,4,14,-0.14326858556089
5,5,14,147.566784791135
6,6,14,58.0575909148899
7,7,14,149.194027878295
8,8,14,84.87464163338029
9,9,14,85.352691948304
10,10,14,127.233456270632
11,11,14,38.1532004188689
12,12,14,0.0218050710298238
13,13,14,0.0018436431930553
14,14,14,57.5283585947991
15,15,14,60.387870801435696
16,16,14,225.69807146881803
17,17,14,146.220490257639
18,18,14,87.1816790924159
19,19,14,89.27292245405529
20,20,14,119.65448952866899
21,21,14,118.85378577520399
22,22,14,141.514854167837
23,23,14,141.367224806384
24,24,14,114.971479420576
25,25,14,115.518727019471
26,26,14,57.7980477025249
27,27,14,71.47212351857009
28,28,14,120.797810879888
29,29,14,117.191786396803
30,30,14,114.234158502244
31,31,14,115.804710332854
32,32,14,89.1239683115362
33,33,14,91.8751176480488
34,34,14,113.40869289543998
35,35,14,112.254377592973
36,36,14,112.71891188806299
37,37,14,111.545666591225
38,38,14,0.848220064362437
39,39,14,0.114995956706494
40,40,14,139.634489530207
41,41,14,137.78340703401
42,42,14,115.147327007505
43,43,14,115.494332895214
44,44,14,22.917685348125502
45,45,14,5.95223809766829
46,46,14,140.146291032479
47,47,14,140.388476375815
48,48,14,2.38991776106238
49,49,14,-18.044927020179898
50,50,14,-18.044927020179898
51,51,14,-0.98014869933364
52,52,14,-16.6457946686115
53,53,14,-8.377240818805621
54,54,14,0.7651634235311631
55,55,14,-5.16317932373189
56,56,14,-14.6573032743168
57,57,14,-19.918064509571398
58,58,14,105.49825652921899
59,59,14,7.04006037721447
60,60,14,7.04006037721447
61,61,14,11.857319084498801
62,62,14,-2.2482181285551603
63,63,14,-0.000813674928778596
64,64,14,-5.13686372125363
65,65,14,1.9452671830356303e-05
66,66,14,0.00010299682642766999
67,67,14,-1.7653974386794902
68,68,14,-8.871312354185461
69,69,14,-16.9363844324826
70,70,14,-16.9363844324826
71,71,14,101.17884168134199
72,72,14,38.8971890656023
73,73,14,-1.59911842743337
74,74,14,10.3222273466775
75,75,14,0.7951972981174721
76,76,14,-17.779299593473002
77,77,14,-17.779299593473002
78,78,14,-17.5149704154829
79,79,14,-4.146229944989661
80,80,14,-5.59735530979416
81,81,14,-13.2013714073681
82,82,14,-6.72535172647906
83,83,14,-1.0580966975741
84,84,14,0.0
0,0,15,225.63562583692
1,1,15,148.568251129485
2,2,15,147.198677124879
3,3,15,149.826017753337
4,4,15,150.008162665671
5,5,15,146.326372205392
6,6,15,225.720728839011
7,7,15,145.828932724872
8,8,15,145.378576776995
9,9,15,145.36678324815202
10,10,15,23.760551506061397
11,11,15,0.210463715122302
12,12,15,1.6017448465072701
13,13,15,145.631376452855
14,14,15,146.74235474448298
15,15,15,125.882674881602
16,16,15,228.489530310612
17,17,15,100.291332665419
18,18,15,87.8124093008276
19,19,15,6.64243410698035
20,20,15,6.70655595537662
21,21,15,6.8026107957030595
22,22,15,10.7615335069683
23,23,15,10.8805641444538
24,24,15,5.26751519557713
25,25,15,5.18950395386563
26,26,15,146.785380236679
27,27,15,150.210986411112
28,28,15,102.090205260125
29,29,15,223.863018986725
30,30,15,144.134828584941
31,31,15,96.2567717127433
32,32,15,31.9241991415183
33,33,15,145.943389723044
34,34,15,149.629167778269
35,35,15,144.90842225697702
36,36,15,104.17281369099399
37,37,15,151.849977131137
38,38,15,16.9370178445346
39,39,15,6.87017252825076
40,40,15,5.067814648816519
41,41,15,5.11032416099954
42,42,15,146.652716341765
43,43,15,146.167981430113
44,44,15,143.869801664029
45,45,15,145.117133508318
46,46,15,145.749547186842
47,47,15,145.482958777312
48,48,15,0.423986435989505
49,49,15,0.0854255678391098
50,50,15,105.531180032566
51,51,15,1.7270507855391801
52,52,15,-0.11328620938779499
53,53,15,-0.162508392737578
54,54,15,-6.287777406363539
55,55,15,108.95146754501499
56,56,15,0.680829622052187
57,57,15,-8.52860071393003
58,58,15,-0.00198417252669635
59,59,15,0.00010299682642766999
60,60,15,-7.48133147833637
61,61,15,-18.1238707888403
62,62,15,-6.28997499120726
63,63,15,-9.645086312405981
64,64,15,-19.5537083021283
65,65,15,-3.16978913140741
66,66,15,-0.18685684250508
67,67,15,2.50760193493863
68,68,15,30.4657530945933
69,69,15,1.50413475410177
70,70,15,0.585372163319022
71,71,15,-11.130667250355302
72,72,15,-0.0356163025786884
73,73,15,-4.6068935508700495
74,74,15,-0.0582601024352091
75,75,15,2.05219116720605
76,76,15,-20.743326075501898
77,77,15,-2.91106110342111
78,78,15,1.0289279963297802
79,79,15,7.057791188624541
80,80,15,14.8945455285322
81,81,15,-2.15304565964402
82,82,15,-0.950301646118468
83,83,15,0.00010299682642766999
84,84,15,0.0
0,0,16,103.76926030051399
1,1,16,225.617402763855
2,2,16,147.143955005609
3,3,16,102.816492537714
4,4,16,103.271133808825
5,5,16,147.249444920755
6,6,16,148.465704107498
7,7,16,54.8326261140795
8,8,16,88.1336323455066
9,9,16,2.7356369086495
10,10,16,229.738351493669
11,11,16,237.350588693438
12,12,16,137.23309813472
13,13,16,88.40071167289308
14,14,16,10.2996353330265
15,15,16,5.22308236465624
16,16,16,47.7053711536558
17,17,16,38.448118335676
18,18,16,7.99461366731578
19,19,16,8.33170168084825
20,20,16,10.8703117791596
21,21,16,10.887650326112
22,22,16,146.267308556898
23,23,16,146.651346245492
24,24,16,136.946327465627
25,25,16,136.012320088166
26,26,16,7.0038275028247305
27,27,16,9.00926630350268
28,28,16,20.260881713228102
29,29,16,6.31237680095528
30,30,16,87.9108719686586
31,31,16,88.6355092229468
32,32,16,8.06574885804388
33,33,16,8.31881677786215
34,34,16,10.3027622478772
35,35,16,10.248403974263699
36,36,16,8.37825365658113
37,37,16,8.326036855394731
38,38,16,10.7339172629861
39,39,16,10.7435062675265
40,40,16,144.31750875582
41,41,16,233.82750554940898
42,42,16,111.842316854472
43,43,16,110.81704594863399
44,44,16,50.0447546543641
45,45,16,53.426498233066
46,46,16,16.7957675537508
47,47,16,9.28703844469547
48,48,16,118.96378539239099
49,49,16,118.96378539239099
50,50,16,-13.324650454153499
51,51,16,7.079523093788691
52,52,16,0.318188095883002
53,53,16,-1.09125217844581
54,54,16,-7.374527837255629
55,55,16,92.14618270831181
56,56,16,89.22658524071569
57,57,16,-4.0452827554079
58,58,16,5.570051182390621
59,59,16,-0.8183509846984119
60,60,16,-1.37121734959686
61,61,16,8.51658663957691
62,62,16,-1.31156158772995
63,63,16,1.14897079753123
64,64,16,-6.40327684111588
65,65,16,-5.82954563918938
66,66,16,2.0625732473099596
67,67,16,6.449874121833121
68,68,16,-4.65311852657079
69,69,16,-1.24721947026059
70,70,16,-1.58403854762124
71,71,16,-16.343239238957697
72,72,16,0.121155166926869
73,73,16,-6.06487371122486
74,74,16,87.73701502783341
75,75,16,-0.35859375089057705
76,76,16,-8.36659018354041
77,77,16,-0.00801315309607276
78,78,16,11.667279526578698
79,79,16,4.7474979831027
80,80,16,83.59757954336891
81,81,16,-6.465815119701951
82,82,16,-0.0541557313356691
83,83,16,0.00010299682642766999
84,84,16,0.0
0,0,17,218.104789049962
1,1,17,108.29737108120399
2,2,17,228.809884908681
3,3,17,147.353815817274
4,4,17,125.249248635754
5,5,17,145.39063090042401
6,6,17,228.629445842485
7,7,17,147.502735909118
8,8,17,21.9993468901092
9,9,17,21.330057627379198
10,10,17,92.9000029332086
11,11,17,146.85074556778
12,12,17,98.436019093554
13,13,17,99.25067395346609
14,14,17,115.991465040835
15,15,17,115.645692775146
16,16,17,58.7756452454842
17,17,17,8.26986659907312
18,18,17,5.24444390645733
19,19,17,5.255835432923769
20,20,17,22.149037370801896
21,21,17,26.5393946024222
22,22,17,38.2777822140085
23,23,17,38.1380666149123
24,24,17,42.232182534658
25,25,17,43.2316064992469
26,26,17,53.507689785702496
27,27,17,50.507327662495
28,28,17,93.4151165224513
29,29,17,93.6960520588535
30,30,17,29.688165490549302
31,31,17,54.1305215043772
32,32,17,147.958320069385
33,33,17,150.815619440866
34,34,17,150.815619440866
35,35,17,112.185009088864
36,36,17,239.887823635755
37,37,17,236.453055970767
38,38,17,137.756529536937
39,39,17,138.749770668862
40,40,17,80.72601232919021
41,41,17,79.91829235911571
42,42,17,149.133974451287
43,43,17,150.005477957136
44,44,17,114.106813828391
45,45,17,115.166804880146
46,46,17,232.58085235409698
47,47,17,230.79461720922401
48,48,17,1.5639038124777498
49,49,17,10.0969391320509
50,50,17,2.5493980471029802
51,51,17,0.608979035936244
52,52,17,-18.1034034137255
53,53,17,0.495517731943522
54,54,17,1.43578877291422
55,55,17,-0.0810482027159338
56,56,17,-14.0405473298242
57,57,17,-0.136295700411736
58,58,17,-8.17417215307531
59,59,17,-14.118016255590902
60,60,17,90.47724320018541
61,61,17,-11.613345750414698
62,62,17,-6.33855640624307
63,63,17,6.86291098578533
64,64,17,3.8851741887260802
65,65,17,110.165165923844
66,66,17,-13.7289104802631
67,67,17,-0.17879923312872
68,68,17,-3.2429477772189905
69,69,17,-5.98076653611785
70,70,17,44.755505658994295
71,71,17,-3.3819316948004903
72,72,17,58.2117623356741
73,73,17,-9.811487985182518
74,74,17,11.2740108638222
75,75,17,4.9197766526203095
76,76,17,-14.363638722806302
77,77,17,7.63838343120799
78,78,17,-5.92004306308717
79,79,17,-12.9507076585062
80,80,17,6.68626004153981
81,81,17,6.68626004153981
82,82,17,-10.884718383448401
83,83,17,-10.884718383448401
84,84,17,0.0
0,0,18,143.756828166128
1,1,18,228.585475795581
2,2,18,149.214738654747
3,3,18,248.65047204325
4,4,18,235.263629677326
5,5,18,147.111048623612
6,6,18,232.422217839567
7,7,18,113.162331185999
8,8,18,0.40025596718057
9,9,18,-1.9203758287439099
10,10,18,229.269191366613
11,11,18,232.157094837729
12,12,18,147.490298564369
13,13,18,147.062089237203
14,14,18,99.59705602254151
15,15,18,98.02899707666259
16,16,18,229.446114980905
17,17,18,218.003338936866
18,18,18,148.466610554683
19,19,18,147.993025475254
20,20,18,105.987639220554
21,21,18,106.12440482470501
22,22,18,39.932107177602205
23,23,18,36.4753233076922
24,24,18,5.8505430298481
25,25,18,4.900890468856151
26,26,18,7.75489885348802
27,27,18,6.351186005153219
28,28,18,100.00338292580601
29,29,18,101.273441560837
30,30,18,1.48956070316225
31,31,18,-1.9203758287439099
32,32,18,-1.8610599564042198
33,33,18,-1.9203346300133401
34,34,18,78.48753550014621
35,35,18,8.922587707836971
36,36,18,-1.95676318953046
37,37,18,-1.90050774092602
38,38,18,4.68705319317295
39,39,18,4.80299950838834
40,40,18,-2.68511227364139
41,41,18,-1.9203346300133401
42,42,18,-1.8702635640382201
43,43,18,-1.9203346300133401
44,44,18,-1.8610599564042198
45,45,18,-1.9203346300133401
46,46,18,41.464839424564296
47,47,18,41.0125735653754
48,48,18,4.65437508785321
49,49,18,0.8853195212416841
50,50,18,-20.8968097089138
51,51,18,-10.218037058457801
52,52,18,14.5771402176146
53,53,18,-1.6051643411446699
54,54,18,-16.9979167864481
55,55,18,1.5429954567129298
56,56,18,-6.933688628763809
57,57,18,0.0906578066216355
58,58,18,-8.37109961170651
59,59,18,2.18451919842886
60,60,18,10.406723872247401
61,61,18,-14.4432692549314
62,62,18,-14.4432692549314
63,63,18,-4.77674561733193
64,64,18,-13.0737867514383
65,65,18,-0.6542976395644189
66,66,18,-19.5870214297638
67,67,18,126.91687493523999
68,68,18,-14.3083500263799
69,69,18,-16.3743704187016
70,70,18,0.290327454334317
71,71,18,-9.852631465127061
72,72,18,-2.61852951700124
73,73,18,-1.8862323807831398
74,74,18,0.000154426848653143
75,75,18,-10.6837426134591
76,76,18,-5.39957601270838
77,77,18,-0.284116745700729
78,78,18,11.224377899452
79,79,18,-6.08092779015427
80,80,18,0.555507088437905
81,81,18,-5.7831340524172
82,82,18,7.75639665332651
83,83,18,6.623235520488071
84,84,18,0.0
0,0,19,239.74556063811298
1,1,19,229.903128229176
2,2,19,147.818784776859
3,3,19,234.905257817135
4,4,19,230.272141294319
5,5,19,214.334728651571
6,6,19,214.334728651571
7,7,19,147.810936965107
8,8,19,145.19320529068898
9,9,19,136.690882856016
10,10,19,147.015192086035
11,11,19,149.924564172959
12,12,19,141.641176325764
13,13,19,150.546064987076
14,14,19,149.278566328978
15,15,19,148.584309563728
16,16,19,145.647325985012
17,17,19,150.623531880653
18,18,19,225.326145052224
19,19,19,225.15218317703201
20,20,19,146.39823731850902
21,21,19,232.654761712759
22,22,19,224.99672133505
23,23,19,224.94520961613
24,24,19,9.98272212990226
25,25,19,4.87498399037864
26,26,19,149.120273453368
27,27,19,151.449963620588
28,28,19,121.883357789205
29,29,19,120.954906428223
30,30,19,122.8897932164
31,31,19,145.336072109124
32,32,19,149.893478212779
33,33,19,148.070054483836
34,34,19,232.130227590786
35,35,19,237.521095762988
36,36,19,147.404120281924
37,37,19,147.78825355651
38,38,19,150.130936227337
39,39,19,239.27824433849702
40,40,19,12.708868191888001
41,41,19,0.11711769133090401
42,42,19,149.029914008681
43,43,19,240.43598312830602
44,44,19,225.09160452557097
45,45,19,226.91584432469898
46,46,19,142.86101437718798
47,47,19,143.279982430925
48,48,19,-9.87783854076723
49,49,19,-18.7989018211035
50,50,19,-18.7989018211035
51,51,19,8.1351291215747
52,52,19,-0.33294754111008695
53,53,19,5.46081088004588
54,54,19,-19.0445760454471
55,55,19,-13.9032635080399
56,56,19,-10.894762696863001
57,57,19,5.8822468330170405
58,58,19,5.8822468330170405
59,59,19,0.6181251541230209
60,60,19,-1.75180787599801
61,61,19,1.25984688118062
62,62,19,0.000102951232435429
63,63,19,0.00010299682642766999
64,64,19,55.948247959567496
65,65,19,-8.77792063601871
66,66,19,-2.26371757358525
67,67,19,11.3662739611645
68,68,19,-2.9897609784944903
69,69,19,-8.44737693377692
70,70,19,-0.268801117610934
71,71,19,4.4519819149447
72,72,19,-1.09611282620855
73,73,19,65.0084488302003
74,74,19,13.1723378245821
75,75,19,-0.0102687835948387
76,76,19,-0.13623390231588
77,77,19,86.2027881075889
78,78,19,-12.8931324325331
79,79,19,-15.6432712943436
80,80,19,-5.4864315630337
81,81,19,9.72747804013352e-05
82,82,19,-0.541227723512122
83,83,19,-3.69083256817985
84,84,19,0.0
0,0,20,147.987304853636
1,1,20,225.281072919611
2,2,20,149.555309904382
3,3,20,149.107610968991
4,4,20,230.229385411115
5,5,20,148.737711972732
6,6,20,149.314970437325
7,7,20,229.626923413133
8,8,20,232.63449545427602
9,9,20,148.44288844327102
10,10,20,229.259360336292
11,11,20,232.690057237246
12,12,20,116.205305331997
13,13,20,117.81997864565399
14,14,20,224.098512354538
15,15,20,224.113293906729
16,16,20,102.76437644325
17,17,20,224.95432058362005
18,18,20,234.133958054231
19,19,20,147.926618538311
20,20,20,106.152362703446
21,21,20,107.043271969981
22,22,20,147.45259846726802
23,23,20,149.37703854466002
24,24,20,236.560884114249
25,25,20,148.709652003794
26,26,20,87.3376695567236
27,27,20,89.5231431941445
28,28,20,755.01296740558
29,29,20,224.87449381867
30,30,20,231.78292961496
31,31,20,224.155141118965
32,32,20,129.91774087257602
33,33,20,149.550777428875
34,34,20,146.114221746429
35,35,20,150.55900143361998
36,36,20,86.87130921429491
37,37,20,86.64759803905109
38,38,20,215.01124228717202
39,39,20,214.989899484902
40,40,20,233.833863021679
41,41,20,220.774214836657
42,42,20,220.774214836657
43,43,20,234.54407690372798
44,44,20,231.79709385646
45,45,20,232.292503446263
46,46,20,77.42942280940329
47,47,20,77.34273049451001
48,48,20,6.73586549785275
49,49,20,6.73586549785275
50,50,20,0.41244049174696296
51,51,20,13.484774499999402
52,52,20,4.698709405575049
53,53,20,-20.2228697926807
54,54,20,-15.913802889792098
55,55,20,0.89211731178591
56,56,20,-0.7100395220270741
57,57,20,-6.9253809054258895
58,58,20,1.67423401294707
59,59,20,5.5467850567649295
60,60,20,35.8307197400034
61,61,20,1.4570137060111104
62,62,20,-7.96240847086569
63,63,20,15.9363721304235
64,64,20,-8.04484813731435
65,65,20,-0.28208770822010404
66,66,20,-7.79781763106043
67,67,20,-4.91083555790941
68,68,20,-17.3874079124187
69,69,20,-17.3874079124187
70,70,20,-0.38909111119580997
71,71,20,0.000133836602166057
72,72,20,11.221839105387799
73,73,20,23.4502931548537
74,74,20,0.760662462216274
75,75,20,-12.962867342681802
76,76,20,-12.962867342681802
77,77,20,-7.20142797603621
78,78,20,-9.899816170385302
79,79,20,-0.0358682093805033
80,80,20,-15.895421430337901
81,81,20,-18.724507299229998
82,82,20,1.33268623683027
83,83,20,-18.6245857858529
84,84,20,0.0
0,0,21,102.585550947931
1,1,21,148.821162620454
2,2,21,146.437135962321
3,3,21,232.553548628382
4,4,21,234.54625676600799
5,5,21,115.396724348799
6,6,21,233.357829603121
7,7,21,230.976979545169
8,8,21,148.840006416259
9,9,21,233.23535209757802
10,10,21,148.52456943726102
11,11,21,147.452989873098
12,12,21,148.514351473499
13,13,21,125.635263656492
14,14,21,46.5952564040945
15,15,21,12.9071297012447
16,16,21,14.153154408318699
17,17,21,15.537349358045402
18,18,21,96.8265314467243
19,19,21,99.5607629521597
20,20,21,113.056240832958
21,21,21,218.079464615291
22,22,21,110.55902509326
23,23,21,108.985342518101
24,24,21,96.4439807418149
25,25,21,92.8210231155332
26,26,21,120.367734907971
27,27,21,118.826335359178
28,28,21,148.54825773442602
29,29,21,148.953470558977
30,30,21,109.495946989926
31,31,21,109.248860432931
32,32,21,78.49513271686871
33,33,21,148.500781825555
34,34,21,96.1182757818778
35,35,21,96.0343767674532
36,36,21,96.0320273421969
37,37,21,97.2116105945406
38,38,21,109.362236650164
39,39,21,109.293349977157
40,40,21,12.4369003870278
41,41,21,4.89526406550225
42,42,21,216.23337905096
43,43,21,216.23337905096
44,44,21,121.555907805796
45,45,21,12.175942794423499
46,46,21,96.3294299807042
47,47,21,99.3343251368532
48,48,21,3.9679012397127904
49,49,21,-3.13498856913773
50,50,21,-0.000308990479283011
51,51,21,-8.717146704388531
52,52,21,-3.8233657931868397
53,53,21,11.023497291551001
54,54,21,-2.87064514873089
55,55,21,10.4207856174254
56,56,21,0.308413697055016
57,57,21,0.000175017095140229
58,58,21,7.3245953008887
59,59,21,-4.031542978762451
60,60,21,1.16123697124904
61,61,21,0.322287369574823
62,62,21,13.5016034743187
63,63,21,0.5703243269779389
64,64,21,1.94321022516293
65,65,21,-22.385158638887802
66,66,21,-8.937175892618919
67,67,21,9.38854294347343
68,68,21,10.3866881701211
69,69,21,-0.9745868707065451
70,70,21,2.51004370288494
71,71,21,-6.379884535965441
72,72,21,4.80928231480043
73,73,21,9.94256624863043
74,74,21,-18.9893966648634
75,75,21,-20.3865767062377
76,76,21,1.05863228107152
77,77,21,-11.4959155333
78,78,21,-8.997483466559359
79,79,21,-20.9247986514895
80,80,21,-0.333215332858799
81,81,21,0.666657258735739
82,82,21,1.8124351546477198
83,83,21,-3.0330917433726095
84,84,21,0.0
0,0,22,146.994880258531
1,1,22,146.68935022316998
2,2,22,88.6143180706385
3,3,22,233.27887865352798
4,4,22,230.830697910711
5,5,22,117.222593512563
6,6,22,216.08746586163102
7,7,22,222.014286564346
8,8,22,148.213346433977
9,9,22,148.237053126535
10,10,22,-1.4579200780836699
11,11,22,-2.8117000649663297
12,12,22,52.7591082192603
13,13,22,52.16433579566029
14,14,22,52.16433579566029
15,15,22,211.779071782647
16,16,22,211.779071782647
17,17,22,232.166081820634
18,18,22,146.370929554773
19,19,22,145.797945287446
20,20,22,0.10483016993808301
21,21,22,-3.71201592413588
22,22,22,229.85069401837998
23,23,22,234.449747595367
24,24,22,53.9524686833491
25,25,22,53.9524686833491
26,26,22,230.381446280551
27,27,22,148.129682687664
28,28,22,28.111467970616
29,29,22,8.02793120284986
30,30,22,10.0372673283946
31,31,22,10.1050546782206
32,32,22,120.132189115616
33,33,22,112.135154373475
34,34,22,147.13892707528402
35,35,22,148.077078637433
36,36,22,90.71246996580358
37,37,22,91.4733029975184
38,38,22,16.617961266363498
39,39,22,17.1161695279273
40,40,22,114.483722868705
41,41,22,80.6603865690219
42,42,22,5.172469718104519
43,43,22,-3.7358634372471
44,44,22,86.2386747753496
45,45,22,88.9713720442457
46,46,22,150.56157346643
47,47,22,150.25714625665398
48,48,22,14.712292390599801
49,49,22,-16.8317793048436
50,50,22,4.87477147633589
51,51,22,-10.932855633231098
52,52,22,2.42481444899758
53,53,22,-5.43695527473329
54,54,22,-11.6866018060169
55,55,22,0.589251709759128
56,56,22,-14.313073057662999
57,57,22,25.209641983281898
58,58,22,0.7340216970181189
59,59,22,-0.65463752909163
60,60,22,-17.2876524539368
61,61,22,0.927826311508383
62,62,22,-3.85910635759556
63,63,22,2.0931781796320097
64,64,22,0.00010299682642766999
65,65,22,1.39171371805597
66,66,22,11.7093682212727
67,67,22,10.081803587110599
68,68,22,0.695043184099205
69,69,22,-0.6499311303648609
70,70,22,12.7483546005369
71,71,22,9.25695659382192
72,72,22,9.25695659382192
73,73,22,14.1142192399529
74,74,22,4.77154832897455
75,75,22,4.77154832897455
76,76,22,0.306384659574391
77,77,22,-8.0815120897728
78,78,22,8.75370232366035e-05
79,79,22,5.5395361019489595
80,80,22,2.05993652855341e-05
81,81,22,5.6545561872465395
82,82,22,-9.22060284278537
83,83,22,-5.25443459862082
84,84,22,0.0
0,0,23,231.56608439595502
1,1,23,234.495014587061
2,2,23,231.167042764773
3,3,23,235.973108899007
4,4,23,230.689310278835
5,5,23,235.00839142305801
6,6,23,111.11252150380501
7,7,23,53.0597946210775
8,8,23,82.0322121136313
