Generation,Genome,Fitness
34,0,232.580877991003
34,1,225.538819484301
34,2,126.328123204302
34,3,126.328123204302
34,4,235.519425005971
34,5,236.303129331109
34,6,232.536995815463
34,7,233.842478243584
34,8,37.0580240736876
34,9,34.0363569212868
34,10,228.873458617099
34,11,225.871024709982
34,12,115.723604343953
34,13,18.5468257628857
34,14,232.823256076798
34,15,231.295943485763
34,16,227.376306628491
34,17,226.610889824975
34,18,126.681396534669
34,19,147.145247664498
34,20,22.8428722019187
34,21,28.7385594610118
34,22,55.8617871132643
34,23,50.7085341420476
34,24,150.491150535303
34,25,150.551259450155
34,26,145.453047287688
34,27,88.2702503408999
34,28,233.780577222038
34,29,235.504105889873
34,30,234.278089988717
34,31,146.505168767617
34,32,17.6616522669596
34,33,31.6414648885347
34,34,318.151278449753
34,35,231.497890354842
34,36,232.782657458007
34,37,245.397408412825
34,38,115.986636094522
34,39,132.577873833521
34,40,132.838128936038
34,41,130.117281622297
34,42,98.528224981744
34,43,41.8112423981509
34,44,233.184392849054
34,45,239.546746915141
34,46,31.9508754822361
34,47,20.980947810318
34,48,-2.21664619996311
34,49,-2.19231834956089
34,50,6.09972210732416
34,51,2.20605812620634
34,52,-17.2825819136471
34,53,4.75763970602959
34,54,0.000710678102350926
34,55,-7.47866812105403
34,56,3.1413208085828
34,57,14.8489171106291
34,58,-17.0588339979272
34,59,2.25096474252881
34,60,0.0131835937827418
34,61,0.0992758734374839
34,62,10.008991254615
34,63,-2.98677407052809
34,64,-1.63273448056319
34,65,1.04298706313716
34,66,86.689538963763
34,67,-5.13415686575317
34,68,-13.5517353394422
34,69,0.125605902008611
34,70,-4.76576615563474
34,71,-2.53070601523473
34,72,0.00010299682642767
34,73,0.127515396494522
34,74,136.853123605098
34,75,136.853123605098
34,76,-8.23827560847302
34,77,4.98735352801123
34,78,-17.2474486738432
34,79,-17.2474486738432
34,80,-2.17304764333628
34,81,1.57808647547684
34,82,-4.15217286187453
34,83,7.7067249367956
34,84,0
