Generation,Genome,Fitness
146,0,333.384390122269
146,1,323.539682539342
146,2,322.842864164717
146,3,149.452036291426
146,4,324.492577782877
146,5,321.429432350809
146,6,237.937660854002
146,7,4.79470826386091
146,8,224.153399572088
146,9,224.576599786109
146,10,323.94103254891
146,11,322.792195945943
146,12,326.829763860942
146,13,304.998710175974
146,14,234.130792143941
146,15,232.786371093082
146,16,238.972456543648
146,17,326.762139627879
146,18,323.216463178762
146,19,324.298694548631
146,20,321.179601987841
146,21,321.179601987841
146,22,44.0842409327123
146,23,2.77567847281484
146,24,324.379570850552
146,25,324.395102901557
146,26,127.659957071792
146,27,238.418317481357
146,28,235.861706060986
146,29,235.862109147424
146,30,224.508248229655
146,31,224.584663608186
146,32,323.983762490867
146,33,323.488134659983
146,34,323.778669522085
146,35,234.333427138104
146,36,142.723788685639
146,37,145.229704361736
146,38,233.801249307289
146,39,230.61153048949
146,40,322.238186664735
146,41,323.438311566412
146,42,323.805801982502
146,43,323.585605371479
146,44,224.529251700703
146,45,118.074958071621
146,46,324.367822011584
146,47,323.414208915795
146,48,35.5414917298363
146,49,-10.9560632310335
146,50,14.8948311047889
146,51,-0.120092612635928
146,52,0.00010299682642767
146,53,85.0575389751195
146,54,-17.5807223986292
146,55,47.6141771873866
146,56,-0.345739746952404
146,57,-1.60820120187383
146,58,-1.46796226866037
146,59,-1.75994797190017
146,60,-1.74190292791005
146,61,-17.8378240700551
146,62,-10.380165093786
146,63,0.232772736536504
146,64,0.0944068911036027
146,65,-1.26405582208868
146,66,1.48250542055196
146,67,-0.000350034190280457
146,68,5.95074578113952
146,69,39.5438022856554
146,70,-3.12482728249635
146,71,0.000133895874355972
146,72,0.583713705503212
146,73,0.11550064115599
146,74,-16.2874366131281
146,75,-2.61554260903483
146,76,-3.66836860926244
146,77,9.82932454620693
146,78,4.74720486907654
146,79,96.6846279659243
146,80,-18.1173286563447
146,81,-0.0912757875802015
146,82,-14.4176715098174
146,83,-1.86963562598474
146,84,0
