Generation,Genome,Fitness
107,0,326.788868513121
107,1,241.307928085089
107,2,323.111272439359
107,3,234.92229954564
107,4,147.693642352245
107,5,341.046850821828
107,6,324.587014164461
107,7,337.7795915283
107,8,232.055887597662
107,9,231.701995202508
107,10,333.979386475551
107,11,333.979386475551
107,12,232.813441596463
107,13,232.076075308525
107,14,228.995230091955
107,15,228.500269025995
107,16,228.047748686598
107,17,226.372986549655
107,18,238.971143379494
107,19,8.78862032048265
107,20,233.570047380451
107,21,231.379191754535
107,22,129.191061428178
107,23,234.782681548642
107,24,80.6259921509922
107,25,16.372159235607
107,26,343.522300536224
107,27,340.256226855782
107,28,229.266595036697
107,29,10.8003199932424
107,30,13.0012405701593
107,31,14.4189395762801
107,32,237.672552082613
107,33,147.086619543673
107,34,231.511213769109
107,35,232.309119937766
107,36,148.013158758264
107,37,152.030350585641
107,38,241.424529337621
107,39,232.494877173203
107,40,226.539135424105
107,41,228.931189909195
107,42,321.244742488788
107,43,233.8751295181
107,44,147.552939811153
107,45,232.70437008857
107,46,151.177844553505
107,47,150.143597201454
107,48,36.5865257903622
107,49,10.0402209577209
107,50,-19.0729130726268
107,51,4.82537794113417
107,52,7.50981573173536
107,53,-12.0006855309027
107,54,6.16923979695104
107,55,26.4830766614234
107,56,7.35247200443154
107,57,0.966223528400619
107,58,3.46978597701774
107,59,5.11480793758099
107,60,-0.191955185413249
107,61,-6.70257475964561
107,62,-11.6654137263206
107,63,3.40405541311715
107,64,-2.23915842010084
107,65,0.121155166926869
107,66,-17.758068315793
107,67,-14.1404034012069
107,68,90.0508906041073
107,69,-9.06261865959222
107,70,-0.000817012216874966
107,71,-15.9867617968092
107,72,1.94387970453471
107,73,66.2597699338044
107,74,-6.8709135556148
107,75,-2.46527023927686
107,76,0.0001441317254096
107,77,-18.1067467530851
107,78,-18.1067467530851
107,79,-8.15674097179557
107,80,-9.14928632165979
107,81,-17.13007570241
107,82,-2.23600960333151
107,83,8.08544468827212
107,84,0
