Generation,Genome,Fitness
36,0,127.117834381833
36,1,231.454610902992
36,2,232.964087408898
36,3,233.636746889715
36,4,233.434807249065
36,5,234.459117894039
36,6,231.85443256537
36,7,147.880904733013
36,8,113.588266977463
36,9,113.756304478568
36,10,231.906839175583
36,11,232.806735891345
36,12,101.853064940756
36,13,9.69494707607961
36,14,227.669885798575
36,15,34.837693671253
36,16,36.2168886141318
36,17,45.0169567081367
36,18,113.115575850479
36,19,112.318164513242
36,20,112.934380813255
36,21,112.627394785881
36,22,110.993457636784
36,23,27.6377152175648
36,24,113.118806491487
36,25,111.199888034926
36,26,109.792186028979
36,27,17.0605840732836
36,28,148.993513881493
36,29,231.828326822229
36,30,89.3060351216549
36,31,33.3546364658938
36,32,0.0313934326951539
36,33,0.000102951232435429
36,34,84.0750256753063
36,35,84.4392158051784
36,36,90.1184109782238
36,37,6.24744760157528
36,38,219.046242471057
36,39,219.046242471057
36,40,85.0662156222175
36,41,84.4848603882538
36,42,226.474991853475
36,43,231.55328512724
36,44,1.72903862428923
36,45,0.0998039248084126
36,46,54.4202236743226
36,47,7.63236168246321
36,48,0.347058106330678
36,49,0.949857332681262
36,50,0.000133836602166057
36,51,13.8437706766704
36,52,-1.36341019015364
36,53,-8.2087587616116
36,54,-0.202594757583228
36,55,24.55451107034
36,56,1.30479469623366
36,57,0.963139664803166
36,58,6.55512244804981
36,59,-7.03290139991269
36,60,1.88865018167338
36,61,-20.612074364232
36,62,-1.6394416849798
36,63,-5.81263544824259
36,64,-0.427632523645045
36,65,0.00017509460492704
36,66,-10.8493369150047
36,67,-9.80621454766943
36,68,-18.2740629980304
36,69,0.464247895440081
36,70,-0.00585792512557589
36,71,2.13519630962411
36,72,-6.17717806537082
36,73,0.43718032945489
36,74,-2.80757276462333
36,75,12.2242255096916
36,76,4.21064363586957
36,77,0.344998169802125
36,78,-0.849620821201853
36,79,-2.98695946481566
36,80,-10.5538088052834
36,81,2.38863087014499
36,82,53.039803574681
36,83,-5.87187869463578
36,84,0
