Generation,Genome,Fitness
126,0,341.058561835951
126,1,326.537062526241
126,2,323.36508843146
126,3,232.667077231656
126,4,774.815138253518
126,5,148.492918462452
126,6,226.554286667987
126,7,234.456098882901
126,8,15.8931828705399
126,9,15.7353362984964
126,10,234.616441000414
126,11,229.07381730372
126,12,225.62825786998
126,13,229.224320035822
126,14,36.261904246755
126,15,38.4413036653669
126,16,13.5946468247837
126,17,13.854342961446
126,18,48.0749257580888
126,19,46.1797838764754
126,20,93.5644866296024
126,21,16.8485710562482
126,22,105.4125885631
126,23,23.333951626554
126,24,21.2862408212976
126,25,20.2520187880894
126,26,232.773768357915
126,27,146.654386184675
126,28,130.779882534956
126,29,130.901685438539
126,30,17.5424666785745
126,31,93.2942507569292
126,32,230.303259009757
126,33,99.1482729272718
126,34,39.7577122722013
126,35,30.5538746638941
126,36,15.8820189546093
126,37,14.5281555536592
126,38,37.7742448049981
126,39,38.6598418624475
126,40,42.4818111980227
126,41,118.484957922707
126,42,39.7486466161821
126,43,41.2425021879085
126,44,109.520780379939
126,45,108.994952140447
126,46,131.458062167297
126,47,130.162303470636
126,48,-13.3525993791704
126,49,0.291831208000161
126,50,-16.9617836756153
126,51,-11.715856221463
126,52,-16.041392958481
126,53,3.8690654850728
126,54,4.76770249597158
126,55,-20.8370745302069
126,56,85.0840443924223
126,57,-18.6901681939857
126,58,-18.6901681939857
126,59,0.558345796064401
126,60,1.57867355738748
126,61,-17.4933855364731
126,62,-17.4933855364731
126,63,-0.00979499819327145
126,64,-8.23578073639617
126,65,22.0784091336037
126,66,-1.01838112130359
126,67,-19.8615854146454
126,68,-7.21062349262609
126,69,-0.022813797053729
126,70,0.00010299682642767
126,71,-8.28858836240097
126,72,-14.8967090976653
126,73,2.85933380502901
126,74,0.663618852356123
126,75,47.0561344392368
126,76,-8.71318055002456
126,77,-8.09691056305701
126,78,-4.05711709076444
126,79,-16.383933838653
126,80,-2.42141419058396
126,81,-16.1819821141201
126,82,-7.37267547208391
126,83,4.32746316077179
126,84,0
