Generation,Genome,Fitness
0,0,-0.7115073
0,1,-16.60963
0,2,-2.134993
0,3,-0.2961593
0,4,-25.10735
0,5,-35.82152
0,6,-16.76906
0,7,80.63457
0,8,80.63457
0,9,-8.083562
0,10,0.3128717
0,11,0.3128717
0,12,-9.061368
0,13,24.25462
0,14,13.97272
0,15,-26.19599
0,16,-10.81961
0,17,-18.58186
0,18,62.77192
0,19,-21.31846
0,20,-21.31846
0,21,2.42527
0,22,2.42527
0,23,-37.99734
0,24,-19.82125
0,25,72.96246
0,26,-24.67112
0,27,-20.80052
0,28,-16.81316
0,29,-16.81316
0,30,-18.84958
0,31,5.687357
0,32,-5.040561
0,33,-9.688886
0,34,-23.20177
0,35,-26.91591
0,36,-21.75299
0,37,-21.75299
0,38,-0.8815657
0,39,0.6103619
0,40,0.6103619
0,41,-21.06568
0,42,-17.32477
0,43,38.19997
0,44,-4.675684
0,45,-20.37865
0,46,-20.37865
0,47,-20.54799
0,48,-16.83847
0,49,-16.83847
0,50,-20.98244
0,51,19.68301
0,52,-21.3063
0,53,-21.3063
0,54,-9.758126
0,55,-31.58253
0,56,-16.95177
0,57,-21.80003
0,58,-21.58089
0,59,11.95824
0,60,24.13616
0,61,-6.917725
0,62,-27.03611
0,63,0.4884436
0,64,0.4884436
0,65,-21.95222
0,66,-0.8909241
0,67,-0.5587597
0,68,-14.63136
0,69,-12.29577
0,70,-0.02858754
0,71,-14.13829
0,72,-18.80219
0,73,-16.46202
0,74,-16.46202
0,75,-26.68031
0,76,-35.73232
0,77,-16.66339
0,78,-3.440294
0,79,-0.1381157
0,80,-0.02853991
0,81,-21.19976
0,82,-20.48426
0,83,-18.32886
0,84,0
