Generation,Genome,Fitness
140,0,322.18584912837
140,1,340.229397586773
140,2,232.283097526905
140,3,240.917818233209
140,4,231.524545999684
140,5,325.389607712474
140,6,235.842473447708
140,7,322.032752257756
140,8,232.188388809771
140,9,235.763871288028
140,10,3.24826241346265
140,11,3.79056130396962
140,12,233.344407209188
140,13,9.0130561427198
140,14,323.242832201343
140,15,229.878859025476
140,16,120.246988054609
140,17,124.360075830029
140,18,242.043877531254
140,19,244.962508480044
140,20,223.001968237933
140,21,21.261640576661
140,22,45.1722487776568
140,23,46.9819847655361
140,24,47.132269491709
140,25,45.0714026683698
140,26,324.453525281293
140,27,244.022697167104
140,28,244.037135879816
140,29,243.901324044558
140,30,9.73070676296454
140,31,46.4670269360922
140,32,44.4634808213747
140,33,45.0943852833026
140,34,15.6463772596464
140,35,8.56644174795956
140,36,128.739911568212
140,37,128.739911568212
140,38,260.42549142443
140,39,8.4191935338808
140,40,126.792611495471
140,41,124.141288334922
140,42,16.9925959304346
140,43,7.46032792990488
140,44,320.022867785167
140,45,241.33308600343
140,46,235.310657125493
140,47,129.900424143279
140,48,0.776822664282776
140,49,3.26191979264696
140,50,-19.5157301812161
140,51,-1.53777487751329
140,52,87.5735761820808
140,53,13.1752362726848
140,54,5.75335461737346
140,55,-11.8489350894233
140,56,-2.0612998709454
140,57,-4.70651854201806
140,58,-17.1769642046499
140,59,100.368849239645
140,60,-1.74019318059135
140,61,-0.675535585173805
140,62,0.907288621206946
140,63,113.232269053838
140,64,113.232269053838
140,65,2.9505088879429
140,66,1.3855897519787
140,67,-16.4005005022006
140,68,-16.8348951217725
140,69,130.905735594672
140,70,88.6162628630309
140,71,-14.1564915054949
140,72,-0.102136253445286
140,73,0.00010299682642767
140,74,-9.37410240445224
140,75,-0.0585330964588451
140,76,-16.3342469999771
140,77,10.9439652935615
140,78,-14.0468822828106
140,79,-2.22608817494702
140,80,2.2637260493232
140,81,1.19152667883792
140,82,143.762078997726
140,83,0.732111741930524
140,84,0
