Generation,Genome,Fitness
142,0,234.766507459647
142,1,245.352615092014
142,2,229.095094902637
142,3,325.32165433737
142,4,324.971046925974
142,5,324.971046925974
142,6,324.15452737358
142,7,234.427181762243
142,8,127.02385335534
142,9,128.560980689905
142,10,235.805940511299
142,11,323.068621056497
142,12,233.045548790287
142,13,231.344434499135
142,14,125.024584611611
142,15,123.83598255023
142,16,114.879394727933
142,17,116.28592442952
142,18,8.00773408551736
142,19,10.6115770772046
142,20,115.330905244283
142,21,116.014376152954
142,22,116.901340645168
142,23,116.077885536107
142,24,236.414244884105
142,25,234.811497626403
142,26,121.55865886334
142,27,124.303144721504
142,28,324.287144939232
142,29,332.711010935442
142,30,5.69752286223759
142,31,5.69752286223759
142,32,119.222590858793
142,33,119.710705471268
142,34,129.030923176836
142,35,129.030923176836
142,36,6.26010723738353
142,37,6.26010723738353
142,38,3.89149481531974
142,39,5.03486596404231
142,40,3.49622727308727
142,41,3.48374616413598
142,42,123.957023631262
142,43,124.367569608553
142,44,323.783278241013
142,45,325.174299788038
142,46,4.54635201629587
142,47,3.49842700988128
142,48,-5.60532418689461
142,49,10.0866511326433
142,50,-2.4892990295492
142,51,-7.43440362869303
142,52,4.19762610479495
142,53,0.498288346574427
142,54,0.00010299682642767
142,55,-19.2607451388019
142,56,-14.2375682688066
142,57,-14.2375682688066
142,58,-0.0868496596825276
142,59,9.02872708193336
142,60,-5.60866989672648
142,61,-5.02671891507188
142,62,-11.6648216760619
142,63,-6.93310394944319
142,64,-18.5489643535959
142,65,6.7152403969143
142,66,0.320278931459484
142,67,-0.000113296509070437
142,68,0.0827830860013282
142,69,0.00017509460492704
142,70,8.74659718245364
142,71,-0.245544434203566
142,72,-0.000185394287569807
142,73,-18.8531912300122
142,74,-0.682021029514984
142,75,0.000133895874355972
142,76,-19.4539339314079
142,77,-0.0568599656740873
142,78,7.39480969856655
142,79,-9.61747314283746
142,80,-7.33538776204633
142,81,5.82799130136701
142,82,-5.47964111711515
142,83,-6.81371385359196
142,84,0
