Generation,Genome,Fitness
35,0,230.40143535287
35,1,232.962444232126
35,2,229.878393428235
35,3,232.372459523404
35,4,233.133417521262
35,5,220.29490622905
35,6,233.312770998509
35,7,114.644905731263
35,8,117.822162675219
35,9,34.9499978903211
35,10,128.731009340641
35,11,113.973632802376
35,12,232.70197835
35,13,239.207153822428
35,14,117.802085366411
35,15,116.553603112057
35,16,115.175189995859
35,17,115.517000275902
35,18,118.284373245669
35,19,28.6593407389009
35,20,86.2814850310872
35,21,84.225549609066
35,22,230.737027806552
35,23,230.607878348862
35,24,233.480504162456
35,25,228.072668690183
35,26,127.708600297947
35,27,302.039630306626
35,28,43.4080433969896
35,29,146.371365158099
35,30,227.358823182717
35,31,225.962159755836
35,32,84.2011363163065
35,33,84.0451572842095
35,34,108.827506991421
35,35,84.7360169191739
35,36,110.448221421682
35,37,109.420546645796
35,38,91.8386322623118
35,39,44.15602037939
35,40,44.5416161689699
35,41,237.187293562837
35,42,81.9209952947859
35,43,81.2128131613029
35,44,56.6312732328084
35,45,7.83739935698161
35,46,241.255205565184
35,47,232.334929069282
35,48,-11.3974296779536
35,49,-5.39449906371902
35,50,-17.309476118651
35,51,-10.1093246966642
35,52,-5.95127578167615
35,53,1.55542717366275
35,54,0.00010299682642767
35,55,0.00010299682642767
35,56,7.00546116306324
35,57,3.12109223187241
35,58,-17.938907178751
35,59,-9.21404818820161
35,60,-9.21404818820161
35,61,-1.34365539884482
35,62,-6.17707394612572E-05
35,63,13.3233193121897
35,64,30.1775551239062
35,65,-3.67308312374622
35,66,-8.88839373126843
35,67,-1.41746292466289
35,68,-3.7884601687105
35,69,0.932676395125523
35,70,1.23534393617348
35,71,-0.637653352413707
35,72,-17.2988196243414
35,73,-6.19770013441071
35,74,-0.00380299734283466
35,75,-20.9817483026399
35,76,-12.053072061235
35,77,123.306171372156
35,78,-0.105396652483435
35,79,0.750918962436216
35,80,5.3709143205401
35,81,-0.0510246278122679
35,82,-1.15353355694198
35,83,-0.514457603603081
35,84,0
