Generation,Genome,Fitness
130,0,333.37271615596
130,1,325.03284253658
130,2,147.47872284942
130,3,255.555994057426
130,4,148.683208236266
130,5,335.346934754932
130,6,324.635619934916
130,7,234.106198184223
130,8,232.148185681123
130,9,225.19828899952
130,10,231.571022125201
130,11,323.840833324921
130,12,236.196684353532
130,13,229.908369552319
130,14,226.313321413367
130,15,242.297827637018
130,16,150.407648477374
130,17,122.888364858929
130,18,83.817378859734
130,19,41.1925095627519
130,20,19.2027624324302
130,21,17.7184101544778
130,22,231.601734388006
130,23,320.855117290953
130,24,233.61321896711
130,25,234.090745575791
130,26,227.615350995048
130,27,324.739021522158
130,28,233.868778003556
130,29,227.710866663695
130,30,145.885400838221
130,31,147.357408412938
130,32,229.795928641717
130,33,231.216801427829
130,34,126.075560326485
130,35,235.60602166228
130,36,231.655509630098
130,37,242.474462755278
130,38,227.543087703102
130,39,223.875114529519
130,40,239.890040483313
130,41,230.232187237874
130,42,83.9857123770055
130,43,39.3649235749367
130,44,9.36326016315359
130,45,9.50997596449731
130,46,7.57744749508215
130,47,7.78836252239437
130,48,1.61932640477848
130,49,-0.748516686381037
130,50,19.3163645234039
130,51,-6.1423999675478
130,52,-6.1423999675478
130,53,2.43362300304812
130,54,3.15979981615466
130,55,1.26839561777412
130,56,-7.35509607234373
130,57,-8.7871176010279
130,58,-0.827754594951259
130,59,-0.344310101757048
130,60,-0.365723958103617
130,61,0.0777487707352357
130,62,-6.17980958566022E-05
130,63,5.94291768654075
130,64,7.70740731144489
130,65,-6.06224369582378
130,66,-0.519248200752457
130,67,105.093345112896
130,68,9.92289303696072
130,69,-2.54287834799011
130,70,0.000247192383426409
130,71,12.408706527285
130,72,-1.09446487698571
130,73,-6.23898881731239
130,74,-0.000291790077455345
130,75,-4.27017632591271
130,76,-11.5335550689581
130,77,-1.69655394954992
130,78,-11.4907456770888
130,79,-12.6822548040651
130,80,-8.40634641384855
130,81,-18.4816428507126
130,82,-8.96729780857449
130,83,-7.69469379006675
130,84,0
