Generation,Genome,Fitness
74,0,323.536802160033
74,1,778.45514396938
74,2,325.275698546761
74,3,326.803198667862
74,4,233.772695400548
74,5,59.1437718048943
74,6,331.729333544219
74,7,71.0415701623845
74,8,236.869042965768
74,9,322.736119550523
74,10,256.266550144245
74,11,246.515281002407
74,12,11.8295716013504
74,13,9.41197210011853
74,14,9.10816033031839
74,15,9.10816033031839
74,16,121.753570430142
74,17,121.739575194484
74,18,323.038534254113
74,19,306.498266536797
74,20,235.831018594333
74,21,237.455721862919
74,22,237.688346917913
74,23,236.771421583855
74,24,333.401366507358
74,25,243.985851688838
74,26,235.13963606766
74,27,236.811962406069
74,28,306.778827598502
74,29,305.730909391165
74,30,230.822933073202
74,31,237.085331314469
74,32,20.474513328993
74,33,46.8052845981031
74,34,322.990695075453
74,35,235.239811436957
74,36,232.607283388646
74,37,127.962339236937
74,38,150.086843123896
74,39,149.581672116329
74,40,241.816423264072
74,41,233.051564870324
74,42,234.013201184511
74,43,236.369208010201
74,44,7.08249152848366
74,45,13.3281491462785
74,46,234.650235336537
74,47,147.969237551213
74,48,1.20454788507161
74,49,20.7507886853616
74,50,-4.56660781713831
74,51,5.82309147894284
74,52,0.127159881907602
74,53,9.55621113907825
74,54,-0.169728470270158
74,55,3.68513089729404
74,56,2.73550300957811
74,57,1.07837677269771
74,58,-8.55380626776206
74,59,-18.7144948054888
74,60,-11.2561378610797
74,61,-2.24203491767753
74,62,19.5221039378719
74,63,-10.4778175924239
74,64,-2.00694466135637
74,65,10.0238159311481
74,66,-0.000205993652855341
74,67,8.42241359605346
74,68,0.498257447526498
74,69,-0.162724686073076
74,70,-0.000185394287569807
74,71,1.58263841086011
74,72,116.929642388853
74,73,-13.2174694389539
74,74,1.31270370655994
74,75,4.28835274479724
74,76,0.2416511541646
74,77,0.91035804974625
74,78,108.005394819718
74,79,-6.59803459073864
74,80,-2.21817055299424
74,81,1.20677261652244
74,82,27.1550004885843
74,83,1.47602692016966
74,84,0
