Generation,Genome,Fitness
133,0,242.058177842275
133,1,323.698073968774
133,2,241.719274959612
133,3,325.050947304627
133,4,241.835383596067
133,5,324.223122094456
133,6,323.37461736397
133,7,230.746472926471
133,8,229.509802583096
133,9,232.810532890573
133,10,232.872832643056
133,11,324.342841443051
133,12,98.0750735277339
133,13,99.4302690017013
133,14,96.2383851869918
133,15,96.6123061921084
133,16,329.144416098839
133,17,306.268406669401
133,18,322.441596286075
133,19,773.708333041481
133,20,225.268256915155
133,21,226.375695364441
133,22,147.492350891589
133,23,148.804349681953
133,24,144.303423602489
133,25,145.007383052992
133,26,147.741076353506
133,27,147.530420952561
133,28,774.438454636442
133,29,235.023685043813
133,30,232.322564919968
133,31,232.527622045869
133,32,109.083292744467
133,33,110.647212251569
133,34,774.071053671715
133,35,321.348536091621
133,36,13.4119703382223
133,37,14.8087150303942
133,38,151.340022480353
133,39,151.555882031128
133,40,232.980031943183
133,41,232.250969704383
133,42,147.310388863481
133,43,149.534025217693
133,44,10.2220775304389
133,45,75.4449774275628
133,46,39.4231239264228
133,47,11.9048097925991
133,48,17.5229966412716
133,49,-15.2922947216212
133,50,-0.210132108690095
133,51,-19.2074843540564
133,52,-13.9421345103337
133,53,1.48399719037519
133,54,0.000133836602166057
133,55,-0.0739086897653942
133,56,-0.000391387940425148
133,57,0.000102951232435429
133,58,12.8559498435973
133,59,-11.6775215073161
133,60,5.67989811072251
133,61,0.346234131719257
133,62,0.0698935917004125
133,63,4.09508172098568
133,64,-1.4320001675606
133,65,1.26311188057838
133,66,-8.08557016473405
133,67,0.931179947847327
133,68,0.327312853281958
133,69,-6.84499336575438
133,70,-0.398966911057017
133,71,32.2299262054378
133,72,33.0772858363501
133,73,-3.45340188287664
133,74,-7.48036903824217
133,75,-5.77861149610764
133,76,3.56324459557867
133,77,1.11583693275139
133,78,-18.7895688187542
133,79,0.3976388401586
133,80,12.3439317226823
133,81,-18.6765255305625
133,82,144.476657459795
133,83,109.218581458648
133,84,0
