Generation,Genome,Fitness
101,0,324.090488448387
101,1,147.158893438624
101,2,328.242272222796
101,3,328.242272222796
101,4,323.054351887439
101,5,333.554888552047
101,6,148.690187584309
101,7,238.551113437648
101,8,146.603533132053
101,9,245.716949727498
101,10,150.403480124495
101,11,147.027155202808
101,12,129.817866066911
101,13,232.841947005606
101,14,148.362413546357
101,15,151.7098422661
101,16,142.904952075754
101,17,142.519713152119
101,18,144.994660192788
101,19,90.8333646128468
101,20,151.309544805713
101,21,152.153107196782
101,22,239.269423815883
101,23,239.331114364803
101,24,92.2906626218327
101,25,145.005031223514
101,26,146.228436375649
101,27,90.5577549111539
101,28,92.0037729749689
101,29,90.6026175797354
101,30,145.295691366002
101,31,146.421174940133
101,32,80.315094735702
101,33,82.2305938606216
101,34,128.678657661501
101,35,129.108863149549
101,36,129.590113547653
101,37,129.053996445296
101,38,233.740167720584
101,39,233.556130059406
101,40,82.9437435018871
101,41,84.232803329174
101,42,151.419172027273
101,43,149.337145830071
101,44,142.789168720304
101,45,148.531695616918
101,46,237.581952832757
101,47,148.989159787603
101,48,18.113384553844
101,49,-7.39639779974122
101,50,-16.7689384920783
101,51,1.13806343361254
101,52,-3.95380097417484
101,53,-19.5435919424512
101,54,-5.77385170645401
101,55,-1.08317642480924
101,56,0.00010299682642767
101,57,-7.75715916642144
101,58,-12.3965859363911
101,59,-5.65147706481685
101,60,-2.97533112311197
101,61,0.212863541178066
101,62,1.12940590518638
101,63,106.820875396714
101,64,-1.9823387195228
101,65,0.111537365220543
101,66,-3.13296776595952
101,67,-1.67420311389914
101,68,8.30832911514511
101,69,19.0626274359524
101,70,0.00010299682642767
101,71,-3.79464859096773
101,72,5.81982365419736
101,73,-1.21956482236476
101,74,4.94866271829188
101,75,3.35831452250062
101,76,-16.6629726568335
101,77,-14.4187421622974
101,78,-14.4187421622974
101,79,0.447098923839874
101,80,10.0453379674172
101,81,1.50980987923793
101,82,0.00010299682642767
101,83,32.0185959030019
101,84,0
