Generation,Genome,Fitness
94,0,341.239200034084
94,1,345.513940052687
94,2,338.441908676478
94,3,149.7360767674
94,4,335.972870499959
94,5,335.972870499959
94,6,242.686234044319
94,7,779.397114719908
94,8,323.811533441169
94,9,342.67095910493
94,10,19.9975061679555
94,11,7.21106531026727
94,12,238.914364187925
94,13,18.0720199822573
94,14,20.3005108336427
94,15,17.5378773171154
94,16,146.452997347527
94,17,148.385981926661
94,18,12.0901559988674
94,19,6.24870741365429
94,20,6.47076532063575
94,21,6.52099687288452
94,22,151.432021096327
94,23,151.665834731152
94,24,148.009039119848
94,25,148.486626681324
94,26,150.455293974183
94,27,150.162905959379
94,28,306.373783245091
94,29,148.210258740226
94,30,147.476024158386
94,31,146.905061089426
94,32,14.0696603971087
94,33,7.19647065996247
94,34,5.03710099517579
94,35,4.99837418843899
94,36,335.046802742021
94,37,335.046802742021
94,38,148.182216430295
94,39,148.322955803384
94,40,321.980125187332
94,41,321.556650069784
94,42,242.883745130793
94,43,243.698535122074
94,44,149.017097638624
94,45,148.623401431124
94,46,148.747322606658
94,47,148.346837253048
94,48,-14.7720005402267
94,49,110.739387818703
94,50,0.121412658992938
94,51,-2.4385219634536
94,52,7.41536836152729
94,53,7.41536836152729
94,54,3.08013039400213
94,55,1.24141044925007
94,56,0.00010299682642767
94,57,0.0870452670241549
94,58,0.000257492066069176
94,59,0.0218662262505944
94,60,2.36820778995865
94,61,-0.845655443384388
94,62,-12.0798137431808
94,63,26.1178843362064
94,64,-7.56677515001788
94,65,3.44823532557869
94,66,5.13247926621964
94,67,-0.15332107582023
94,68,-0.00933151247434694
94,69,-15.3516810916474
94,70,-15.3516810916474
94,71,-7.02216657599165
94,72,-4.6412944908969
94,73,-2.00727425120094
94,74,107.452400694911
94,75,8.94218102810773
94,76,-18.152384664764
94,77,1.37192802769921
94,78,-6.67176079598877
94,79,4.96439896282606
94,80,-17.1976961612417
94,81,1.23612671205433
94,82,-21.1837735017709
94,83,5.80097828132347
94,84,0
