Generation,Genome,Fitness
160,0,324.846612653584
160,1,322.796522347879
160,2,321.688529031961
160,3,321.795018395786
160,4,321.247222170565
160,5,323.432578193603
160,6,149.995285136208
160,7,229.834976494045
160,8,244.784282626359
160,9,773.339658637406
160,10,774.183341097415
160,11,251.471898592409
160,12,146.375586372029
160,13,146.640106676373
160,14,145.766509647605
160,15,145.240015293798
160,16,240.621866203239
160,17,304.120238333448
160,18,322.682602697137
160,19,323.509628338583
160,20,235.816073840937
160,21,239.006316690237
160,22,321.423338028316
160,23,244.497777824524
160,24,245.826760474265
160,25,239.018588103933
160,26,234.33998367403
160,27,145.964856118512
160,28,324.454651144373
160,29,772.61597868661
160,30,304.287689598759
160,31,304.867321867189
160,32,145.438571771876
160,33,146.885073212463
160,34,147.384261755967
160,35,234.602003770393
160,36,770.307936962925
160,37,319.168901131274
160,38,319.696950651353
160,39,321.842232003777
160,40,320.987024297012
160,41,319.81950812637
160,42,233.387966394029
160,43,771.620253733688
160,44,234.901193029405
160,45,770.679377785916
160,46,234.607998728756
160,47,234.451479707481
160,48,-0.846959198999785
160,49,-6.15525736981676
160,50,-17.5145381937244
160,51,-17.5145381937244
160,52,2.11774803168974
160,53,1.14694176005061
160,54,0.000102951232435429
160,55,0.00010299682642767
160,56,1.79754181354627
160,57,-0.0748786928129164
160,58,235.251991274806
160,59,-20.6422001680508
160,60,-0.0756614686937667
160,61,0.00010299682642767
160,62,4.90337159355784
160,63,9.70361940886482
160,64,8.12611775674121
160,65,-11.4036416198746
160,66,1.00487556893106
160,67,-5.33410925494443
160,68,24.2025291859135
160,69,1.77307760061917
160,70,87.2770925138231
160,71,-7.56636789222589
160,72,145.52020430601
160,73,0.572295605985304
160,74,0.00017509460492704
160,75,-8.52247803809992
160,76,-5.27441148572516
160,77,119.930325282082
160,78,-5.56847202879606
160,79,-16.5558385370858
160,80,10.0876202478585
160,81,-15.6816449709202
160,82,-14.0770074141998
160,83,-0.572106172075138
160,84,0
