Generation,Genome,Fitness
100,0,242.229844727234
100,1,336.918975327598
100,2,324.39763904426
100,3,341.303528414292
100,4,321.898308399208
100,5,151.273693750567
100,6,329.279102901788
100,7,329.279102901788
100,8,241.618523949274
100,9,236.348257323132
100,10,141.891575001943
100,11,142.348454799073
100,12,224.838739107372
100,13,119.004209472033
100,14,151.762296774223
100,15,151.786636253095
100,16,2.83202133882051
100,17,-0.619175721752583
100,18,224.510652746575
100,19,119.104997146383
100,20,231.062582891709
100,21,232.054169323637
100,22,6.7449781882037
100,23,6.7449781882037
100,24,116.89722154874
100,25,116.406583562605
100,26,231.788769347175
100,27,232.038087753906
100,28,116.841040849068
100,29,114.871546716252
100,30,230.871788423068
100,31,9.31916881013078
100,32,9.31916881013078
100,33,233.489492324609
100,34,148.931848383847
100,35,139.233275652872
100,36,224.981320357011
100,37,121.889531094201
100,38,9.52463663084186
100,39,16.9622786958855
100,40,227.966638573561
100,41,227.518028296981
100,42,116.234257428402
100,43,115.8613559096
100,44,118.10701019819
100,45,231.731089272607
100,46,231.722339370523
100,47,232.95407656991
100,48,12.767238686996
100,49,12.767238686996
100,50,-11.2288384778447
100,51,-10.4274708053158
100,52,-2.18986931135094
100,53,-0.0451132300532048
100,54,-2.19515076228765
100,55,-6.89720308109423
100,56,-14.3555757963671
100,57,1.28278427442606
100,58,7.76609017483316
100,59,23.0159907067638
100,60,-20.1268570255732
100,61,-17.7579803058236
100,62,1.20301474979
100,63,59.1238190840449
100,64,84.0426816206817
100,65,7.25502102107108
100,66,7.25502102107108
100,67,2.4412925780845
100,68,10.7064004273352
100,69,-20.6378825775381
100,70,1.63849411417667
100,71,-8.95969440050785
100,72,2.56265373866422
100,73,-20.1624870163577
100,74,-6.48861776874051
100,75,1.84023399810054
100,76,-0.332793045870446
100,77,1.37139524499556
100,78,-0.584764482043099
100,79,0.00017509460492704
100,80,-20.0261435561017
100,81,-0.599606324731326
100,82,5.14984132138352E-05
100,83,-15.4162662888971
100,84,0
